fingerprint,cluster_size,record_ids
1e1fe31240dc74b4a4562b9546ac375e246a64c19a5ec9c34a948c91e5f738d4,2,pdmx-qmctruqm5slfey8ttudbqpowv3c7c7m5skamcbacqlqlm4;pdmx-qmwddjdjk5sgwkn5fdapef28jaww5me6ro9iaz4oaw8uvm
1f11d2e516ad4b2385fc8531634e34cc0c1ea7a58dee6c74f47011fe3b8924ac,2,pdmx-qmru6a7vc4yhldbgnjwb9l4r1cksxhmpenqfwtxpbmdu1k;pdmx-qmyqrsvu3esdyd8n79ns97ouhq6pbrj81hq7g3ccdzzbaz
1f1a4387d8be66253e38f6cb26ade70ce167d97dbd5f02f4689698c5c5c06bb3,2,pdmx-qmedgcktqnqvn3ze7fpsp6rtftvbywhooeisdgvhmpef3f;pdmx-qmrvh2ohkcz2nzx7h9zlgjdwtkwxmp39bhcwcdhikjimf1
2008c33115c0b2d7f7c6c056b718aff684838d19d005ad6ec44b729003865b6e,2,pdmx-qmrzmzwv4cebnavsjgxnsgwzbcbcqhvy2zyqlty6m7bfqz;pdmx-qmwgfrxfggzbuovwefj4glssstnrqvvzguxwauu82ibsbx
2221ab24abbcbf0478b345e9b71b4e78c4b6894361d712c4d21cb94e991dd3ea,2,pdmx-qmdamh8f9kjrjfumqk1fkz6njr5dyalhvx1ffiwjzrd5j4;pdmx-qmvx8rawya3vyegzxieidurwwhcfcwgk3bagtvthkf4y52
2303d2cfc8cebc29b681f01e4ea152a32a7cde98f0909886e13e77c99a4b2766,2,pdmx-qmu8sx57nxra1mgvr8kynd7vbf5xhpkbvyp8zunbamzkyh;pdmx-qmxtrjdn8iuwzmnwdzfcpgttkuq3caycciwjgw8tbs5ngi
23255efb825bb9ddda961de8a6b9f09ac076256ed2cbc1dfd7168d1d0d681a5e,2,pdmx-qmqsbt9flwhfrvva2ngte3ldejpqnbdskp6dgchzf3h3zc;pdmx-qmvambupa5y7dznm1b6sqvoc1ppl27cx2glzarobf6akts
235eea5757deefb12305feb49eb2281c825bcfffdbf83b1cd9ea7658b8c3d09f,2,pdmx-qmd8vnxpsjkrh669kqpzkediovb6hfugyjks3ktk7om2vp;pdmx-qmutfvwskxrcqxwzik8wurht5hpqaxudd9unaifrnc13ce
23af14951eaa1b10b848c62fa55130452f6ee89f72f3d81600daf90e1e86f44c,2,pdmx-qmnlrhqw9nvxbfdyujxnnslvuwhkympfwkbhr27jxnjzrt;pdmx-qmnuoakjfgp3sf3bqdpbj5eqbhhtqgprjjilo59gasyyqo
243707aa7a5dac60ff60478e9a2af16bb684ad2e6bd3960da747e1fde0910d98,2,pdmx-qmpdplbrmcncskxu7kohtszahnlmq9qeykdfezvrhjh1r9;pdmx-qmruxsxqotmfyd2zdatnvk3luq3sxvkshmdt8ead1puejw
24f9f3495df817d324d81082806cdce930a4efb953b0c54f22279143c10f08e8,2,pdmx-qmbyjw3jvpe9ohuvjacrn8lwyowfkgsfzmk65dhqnqer5p;pdmx-qmzwjjn5kk7ayxe7zd2tbfamirhj3z9eqquq89pedtdah9
2535b2e08d3bf27100ea402d2fe27e0d3e392c61fec317250f8c135565897444,2,pdmx-qmsdljfdhq145grhxxchrqztkugfeubm9yefncvm124hmm;pdmx-qmvoc5kz82mzdtuggrl63skskjlbv6lph4z5tjcfm1b5c5
25bb18fb5c2ee4487d89ad426e13818a57e495a4a05528689d6ced171c467ad1,2,pdmx-qmpxpr3ffpzwoe7dvwrgfhhggssjbmryhmnuoyfalkh6nl;pdmx-qmu4vavb5x3ydzqrf4yypukxjcvaf9d3lu3adu4qeaafjk
2749dd822865c071784bf2f6f6bf1e8c0b2503e7ffd2a89c17af7059efe5d7c3,2,pdmx-qmdgpkxvshfsx11tu1ufassdanup6svpku82qpuejm8umx;pdmx-qmeckr8kwmycgyjwlfcxguesob4jdr7ijnadhu6mphfjff
27a5dead0a77ab82da10540c5b451243f9108a1ff48341770e70dd8eb3ae37d3,2,pdmx-qmdo9mnzcqhcfzm6jrzcpkltegbcdhqjhxtqzld9h49njj;pdmx-qmzqsmzkdirutbxnnhb3et7jywtqn2zhyguv9wuudabhip
28051153225cc124fab0919c918d4505a58706d455a6ff87f7f685ae36098cbc,2,pdmx-qmc6pk5ib2b38kpyhuwjzxqqyjqy9mvnw6rgjrzvxpj8pu;pdmx-qmyxrohtot6hhqfovrvs1gbef6stdducgqr1fpu93kpzrp
28366f39297a2dca45e2375d1c868756c0ad7c4d218bd1be7d2d6fcddfe720eb,2,pdmx-qmf9gihkzk9bvay8txag3btv9rl3wn8d7z4pwkczj6fyd4;pdmx-qmzq9ryu95xwc51bj6k2jj9r2aerw1rxgkgk6qv3beg6nz
285ac752eb065890bd7006cc63686819e57dad513200dc51fba5d4e3b044d9db,2,pdmx-qmaxwwrw4qhpbkwesrwwbspyz6rr3sbrckfvkupkos7kwr;pdmx-qmyb59lbrjlecjpfudjffhyb3eve6qcacnqaqrmvr8gija
28bd1e90fb1309a1e688aee93c69cfeb71b8db7a3d6711842c581a69505aca51,2,pdmx-qmqy75y4xqts1aybvpmm3qdrf2d9z7cfk4yq6bdikan7qj;pdmx-qmrwghbkvf5vqatwdp3fzdzrcr61vu35qdpxfnukgsg9bp
28ca654a953b1384a3416cc85e9ee5179f269c02b10bba0fc4dc7c49a350c273,2,pdmx-qmreehyi9gbp7ekuikmgxgy1mipexhpbic1sbyxhqws36y;pdmx-qmrmefgqm79jgggg49au7nenebftswqcfwhwyzphmpyck4
28cc8eba09eb7f9437a35f9a2960baafe3363f83092f7dfb2a67bb47b84be1e0,2,pdmx-qmnbfdgnzgyw1yvn2eghemwbnb4bupjfpezcrnsfdfcjhw;pdmx-qmye2g9ufhbn4p7e4qmfstfblkuu2fgdrzmnmkmsn1u8cb
2944641149bf7abe1e39bab8e583f8ce6cea9146c64f4461a6506e37aabba907,2,pdmx-qmyecetqxwq2ont6dgpge5eelffksdbaql8f9bfmlow8nr;pdmx-qmyvf8j91sgstjkr7sflg4mnyrh93mv95xt2bnycvvsba8
294866df2372838414e47b0ac4cdc283e5e37dd32a879c5ee3f2920daa0669f1,2,pdmx-qmuo3ryujinzang5a8gwvceddb7t8cgzgfeejf8ls1cfxx;pdmx-qmyjaukszmk58uqsoerprbog7enu57jxlxn2qqkecutm2u
29621ea8997a2988312601dfe0b25cb8dc0efc508a5be9479e60d18a3fd89944,2,pdmx-qms4tojovkheesbesnx3ey75jstcxudpbhx1gfdyy2ujqv;pdmx-qmttqwjuff9bi2qsohrrsxc5exnw7jquj8nspzjhswpsk7
29ba6b9709eb3a04d2add725c7966cfb22bbb35d34c09658470d8727ba3cadc3,2,pdmx-qmbtlbtpw8cvvrstfqcahbmmrtxrremoqvqxafsnpl6sqo;pdmx-qmrfsnn3s2nudfnc49psxchkvramwm8yhggrmvwbg7vlsc
2ac120d2cbac8a77d7592fb57d76b17628179cb275ae00a6fece46e825504cce,2,pdmx-qmu3zthj7ponb1uftwnt7yttgs5haahyktshuszqruyw57;pdmx-qmyn84u97dam9wbuhqu8pkzkgwtypmy6gmdb1e8s6ughrj
2c8e8108d84d0cbc9c1a099925904d3dc2f4790821febe2f4eab9014f37f59b9,2,pdmx-qms7gsfpvzlnlp2qkbqsar23mzxvcecvc6uxjex1pfajk2;pdmx-qmtjdhgr6mp8eglwd2usbwgscisqklcxnfbf9xkhsmfhcf
2d414ec579193a9d643e9ee3290c17d717f5b78e8dbd89158376e56fcbca097a,2,pdmx-qmdnwrmmqpraer7zrryalerxdkcdryk3lfyowu2uoontm3;pdmx-qmeuxxidv6fvnponvakyfeosmz3uahawcwtyhwrpyvpckz
2d7d903fbbc5be3990ca691b9df3ab9d4e23628de74070a00f406e09a9dc8b62,2,pdmx-qmaivgivykrqdrrvgcbm7rntras8ycfhxnzpfisacyq8xb;pdmx-qmpvvekgdj7s9myvcdabbkk7u4fmc5q6qr6ptyvyi2jrsn
2ed44492e917eb80de870638afe9562292c01a0037e37b7a7079dec17c49197e,2,pdmx-qmeb9ywtdqamklh11sebwnm2xp1pkncrh9nwqqfzauhqe1;pdmx-qmxmb2fazxguq5qhbx7ojc36gdfsf4bkrdogrjysx2ikep
2f973d6a3de7aa759e16ebe6e5dc282ae36edfb3c4e3350092ce8b4f0ff5312c,2,pdmx-qmaetgzejhb2ztfhwqhwnqt2vhpn3desfpwrqawyxpmav2;pdmx-qmvhvft6d9cafwtx3ubxugwqj139fp7zcxspacmfmt7c8l
30537010d8f6a062e14199950dd3edec262ed42af36da94526f7d8943f0ec8c7,2,pdmx-qmcbqgemifow6rhad1xjdzqra7tegph2h3hnu172rv7x5z;pdmx-qmr7gdqy5ree6l45aesgyhxkjzpvxhyancl8fs666lgemd
305b207ad6ff6e856093cb25c614e86f7c967f25f8d875d47c26cb2afe04d9ac,2,pdmx-qmutadmm9uwdp6a9mpfnqfyashhhdigzslek811jszcnnl;pdmx-qmw8kr2vuviumlbxydaqxgwbkcrul9ticcxqpuzeghmegn
31351c0ebe9afb474442a1afc3380be676ea2ff4631ea940fd373f9963b7f975,2,pdmx-qmaeqvcydsqgmv7qetkc7vv78q3rknh9ymmxp8spuuut5v;pdmx-qms3qg2rb7psbu1smp3wt5he7rmpeosnxumnp35v7zdsdj
31878e5e224453baaf26524a770b6ce66b28393518b350f8a984b6f9e4ebc749,2,pdmx-qmtkr3eaemqqzg61is5xp6cjxunshyahspxngwme6sty6r;pdmx-qmydm6jzrbypfnc9mwakm1i8sytyzrfcgns2p8l7emafew
31900903fe87d991f507b9d85b9640a9463be2b43d1b446de40078bab8c69ceb,2,pdmx-qmq7egeqw6rcbyvxy9csxbus4ndyyk6pphwfkwtyv6bhl8;pdmx-qmvmxeh1zbzepczap1az2zwgh3xdawuv7fpz9do4yodos9
320e0fcbdf770d16a884bbc3a9e8e3c573d3872ced7d06da1fc5b7540d6586d1,2,pdmx-qmelw2qcnxmhzbsmztunntdcvdpqunnky3bkzxr2crtdnx;pdmx-qmpuh8nab1fymgpe27hdkirtujpfq663wum88gbayoufqh
329e62401866f739bb6b9f94e24dfa0d51ddf8f423639a80150d964ff866c0ba,2,pdmx-qmq4ivbqsvvyqpuabq5bp4jcubtptjkczrdc8y5aorcyjm;pdmx-qmrwvsjcrfjlmhxik4obp2c75mdmmjvheny9vacnndsqtm
32f10aaed93f288f7b093f0daaf93530c8a283c87fa3008515fc916faddb4489,2,pdmx-qmcckrag7yx9kke6pemvjwet2jgpej2dpjwwwjulyscddv;pdmx-qmzhgmyrfawmbhhsejm9nddq9h5ybezlkpkl82juztv4xo
33700e1fd3bdd3e805ef500375b332cd8153a70086e0a991a2eb0201e0c61928,2,pdmx-qma9t8xorbqeb66byqsulal8tgwatyrmkjttbyk2pnpmcl;pdmx-qmxcoc64am4jkqdutrmr8fmejfea4xmah6uprmb7rqnhp4
33b711882e8f8f936d06f7d69b6bee0d535b1082cd8d070f68e80815a8a001ad,2,pdmx-qmrcz3u6xra6xcpoqddfrbdeje1ay4fs1tfxzwmfqxxihc;pdmx-qmwj6qfxp3npy12g6wxssk8chgnbna8dhpbjybfywapste
33fbdfcdeecfcd66d9856b2325b96bd87a817d62170e686c50e4844551897bbe,2,pdmx-qmnq9mywa1ssmiuigoputbbbtzw5t9pfugx38bcsxbhvft;pdmx-qmyhucwa8oshnuztynmdkysm9kdzr3sxjc6j99bqgkhl1k
349fe6f366dcd01f0d57059ab38ffb2e82b7fc3b388f153dfbef245cb05f94d1,2,pdmx-qmbinmbnjfccqwx7himk3fyb9cffboe1ruactwupgwx81c;pdmx-qmqsauyqbb2uzwjyw9fvenlyr9ba4rkkeqfgu6iprjeeoy
34ad6f537414ac40cbe3454fa91d72f1450a6a8198dfcacefa3b8f536aaba910,2,pdmx-qmcz3qt8dfrq27gsnswybjjduzmcqmedjupenxnwq5wtdd;pdmx-qmwnbvkrpvpnq4uggrvvshvhqxfyee4py6xv4yz89jwrt4
35c9c29a052a883982501ace69514786068fd66e7ee3609104ff3b5c6cba5d69,2,pdmx-qmbdna9sn2mwkckzuo6jsbqbxrynb2unrvdy1s7bymphtf;pdmx-qmbvrctoulgvwpc8wl8j7blvwr4bvo6tcrkhxbp5sax82n
3712539010cf3c8b14c863dc109ad011ee0731fff10a48ff8737d9c3d9de0c58,2,pdmx-qmubudtvg2qerzajjbzzpvhavemtng7sfysroftd5pjbz9;pdmx-qmwtwbn9vxjbaj5eqztqwz33zmi9ryxg6e6abdj8svpmet
375db2cfc4368324cd07b708205a9c60235a0d6b2d7f872376e9e51b9c1eafa5,2,pdmx-qmcakpbejpcqundwyi1gcdet2rxz5fmmspuwxggqbs53vb;pdmx-qmdfbeugncuoltha7spvrvrdpipi36fepfvpm1vy7mwjt6
38ba5a0e0c7cc56e35868a2905f506e13966c8a417eaff8e9d4fb34a745395de,2,pdmx-qmpvvl8dsrkxhewojpp6ch763q9a1ver1akxzeusvbymbh;pdmx-qmxknbwrrsfwnxb1uytx1q7m9fky2agbaabaq2pfgyeo9f
38e5fbac501a62e6e53a9238b9654e711d1b4c7da94b3b4350faa150d38ee1f5,2,pdmx-qmaabmncg97kvg1wjxlkrnn5s5hcam8fdyspiemfrtricr;pdmx-qmas5nzxxdcztm5frnnfiemh9fbqwubgn4zkezt6jecbsf
390ddb83b4a8a8ce7c9359067a379ff4edf98261e084355e783fbf6c192b1cb7,2,pdmx-qmudtyoacjaqzaixwwdahwmg5igxvc9hjnp2sj97wkgq1l;pdmx-qmwncynbkxvs8vwtrs162djdhu2ju9sfmhnedea8izenb1
3981dc02eea57fbfde0d2dfb88f2d6a47cb6e1f1f6ffacb30b3fcad544e7fd25,2,pdmx-qmc6t2gj9n5nw3fgygsbjg8xgccffjugijepfgtfrrdgck;pdmx-qmr2iyjrzppuhn2c7prlgnw3zvpmtrwescjkeyrokcd6mf
3a7c60e6f0352f9b292c006d6c2c68c16b498dbb65678cc0e089916c0510af9c,2,pdmx-qmfmewp5xvvuc7rpyak4fx2826w7zxjevusgakhfx7uara;pdmx-qmruvruxtmmk7wejnmcfjqdwfmdxj4wtqs8qebrf7nxubw
3ad68977108c2efb055bdd875565abb7c81c13ffa9aca831f750c82cf51fe879,2,pdmx-qmfkrjqdwdfyr5u5kntjzz15y4gpnqfvscrdhznouwygrk;pdmx-qmxnxeteht7ks2muhrx2qoxkyhvtqwz6zvuooz7jqaw8cs
3b38e7353e6378542a1f33f567b4ccaea5b4eb2a6e9c85cff07e9c2a329be122,2,pdmx-qmqkpbkzapz6sbaver3s945rxis57hhewkfyxxr4ssgxz1;pdmx-qmwd2ag8p3ycnx14uh6cm2ycfct9gce78icupcnuxjmgyr
3bb075ee2f4223f32bd9c4f68580d29f97c781d41a1497295c00d1b88f1d6a44,2,pdmx-qmfggezwvjsojo1wd54e9kfcs7lxgjwvmvwmnvv5co8zdb;pdmx-qmubbfyzyznmbhipb9b7yogmmdl5szm22gxokyktq1agai
3c2412a6869c96f30205a4be56956c4eb8edd0207e3131a964907f1234cb4fb0,2,pdmx-qmaf9crumeozkcp4fmxuymfonqkku9luhubqokw5mpn66w;pdmx-qmr7tqxpgqcjlp1hkkljzjxt4jbozl319uozt7mkvmmi5d
3c685d966b68a0a1966ba1fcdcfb2961370acb46cba30e3fa0c33e85a6595124,2,pdmx-qmtiukgmxc8varbequydv3rh2ze1q6xx1rw3s1e7xwvk7b;pdmx-qmwfqjnauwser1jer6jg9d3h7iwnfpnlkewmegto5ue8nv
3c96463c55c16ea7cff8c4d34b4ee84dff041f24f83340d18b702514ebb2805e,2,pdmx-qmrr7vghxt6ovkekzwm71h2w8vsufcrho2c9jgntstuvug;pdmx-qmzor4ceu7ycdbnrts2sj1y9nomhbxmfhhuey1s4o1k1sj
3cf86017a47b7d81ebd45fa01fa8d6c2c66c3acb2325b5bcee6004243ebc4605,2,pdmx-qmawnmnpnv72z5qxrkrdeq4nrcud9fwekc6ctjiedubdta;pdmx-qme42thtoipyboy25cv2npfwp2ee6m8nrgdwecjdpta2bj
3d688e572ac6a4373df7b9bcc45ebd452bd7a8e617ab28f64700114a5ebf3803,2,pdmx-qmsbxyi6mgluaq2qhysntmg3jqcm6oy5bqsz62ffdk2hhb;pdmx-qmviftk13hkbqjdrphkjx4hwbkhbbcbr2maw2vvqu4jv56
3d8a29b9797b5f118e3a49a203004f47a237a4a430229808c7f41ead74637a07,2,pdmx-qmauvwdcqd9dk513jhhuazsb7jsuyu1imuf3it2cqv7wqc;pdmx-qmwtujtmqwxwr8npobchmkyulxmwj7ktbbsfq4xenjczhm
3e1c30841679f29eab4e4cd017422c5e122b2e469aa7da39b2aa47fd37a9384e,2,pdmx-qmbquyy5xsnppbsvkmwyphyrfv1iwzwg9tymh39qwlrnkr;pdmx-qmu9n1rg8osc1tdksghuobypt2apyzrieqibnejaoq7ddm
3e501c54806514544033a7875e460dc50fe888850655f381e1027a77eb5dc47c,2,pdmx-qmbbqh1m69rkedcgfy4sbwzfkmi1s2wjzydzkejjmehgf4;pdmx-qmvbt2ynubjyjrjqpf6wqkw3mxescvewcxwubxzaxujjt5
3e915102a85c41f73dc080055ed0e782d517ae2c858b8a34b0369588a96bdd11,2,pdmx-qmcld41mwm2fqzladahnlvsllhktbxv126ptswfjj6xsbe;pdmx-qmy2uzq5hjhzrkmf433smg634tnex9t8pitygvhffjst9j
3eaf7987f5aec08057eadbc0a35854296c847ff5be191653e039258b5f6beff2,2,pdmx-qmcifzudgrwzhgwnpt87xwmhhjw7xwylixztnx1aaaqzzb;pdmx-qmxvcqanghyadk12gzhmjwjmxgngk9h9vpmkwqb7f1sv22
3ebf8b6fafaff3d24f164272b0b844177a562c7bb256e6a433a2d961808c6780,2,pdmx-qmapukwgpldb2kxguxetmbeycefghugc7xxs6az9uwzzoh;pdmx-qmrlxx98yhnxlwnuiosdvwujyde3pejzx7wwdwqd1dyuf6
3ed7cf603e8e4f52e3094172680b2541d74bb89beb84175fe68c9bab90960614,2,pdmx-qmvnxjvpr85qv4uab3dxnyxqt5rrt9im5fr8f5xa95wgzs;pdmx-qmx2muf3jjrjb12ahcjeiehtxcxqalvxsz58kmyqnayrk6
3ee9f61ae6c2b985ddb7ad816f974eae91e8c5698d66f0bdec0e6431c6af6947,2,pdmx-qmpexmvaewzpbyv2x3xpqhtfhdwmkqx3snfnx35qvjc6wr;pdmx-qmuurgkxlnjbqgmjev9ytz5r995vufh4sfk7cechdng9w2
3ef51ed5470f10b94415608e5ad99d17176374c7206cae9dcf9b4f80122995af,2,pdmx-qmxdeg9tsxwzmxv99dk9vkdapjklgqiqvjhksybltfl33c;pdmx-qmzaxqzs6vqnyxeefpa9mtg9dvthcbxqxpgc2mj2mc3z3y
3f33ed4bf817d556a3ee3c25613ad83971f0d6df63c3b2cf9914141ef07bdc38,2,pdmx-qmaqikypxrdykj2ktn1nqwu1hwkeshhwgppad2cnaiogyz;pdmx-qmp362warwjdkmgmv96ndohih6gp9psjahrf72u2rjqm9z
3fb193813c31f5e819c2603941cfb2b55a66b54f5dd776143c49851b6aca6401,2,pdmx-qmamngol9cza7szgnyxkxk9rss3x3didzogo6am8f2jqfg;pdmx-qmevv1mu6kfvhqb1btb4p6m3qxawvc8eztxfyv8waqsmxd
3fead4e6146a1eea89d57bc3cd06c72022bf72a2a52f5a148d73bc3ffb7f13c0,2,pdmx-qmevzcrkaaafm4nqkbeynqulaiprdc7uvvfwafcpmsjfxa;pdmx-qmtbpambndusuboavjsfwswo1hwbymyauex4jpvxgl4t9p
407982a8597d46d9e68d4e27c02ea37ae29145394dc56b29603f1f0863db3025,2,pdmx-qmrjgqajrudgvvxtpozf3jk1wrlwzsuysjmhgnk3fycqia;pdmx-qmvp3mmc8enyjcqc4fosahrprhi5c2y8mxk7mavqgkjryh
40b1a72a081c37210eb9e56209ec46ba05cc886ff353d611c3e9654ad9b4377a,2,pdmx-qmwagfxyvuz4q7kbtwz6bj3y3sjzgbydpffz4sxjcjhq71;pdmx-qmyezd8nfuyyandeonzmqnxhozn5jurrxqd3ars6ud4a5y
40ce1ddcd18975aacffae7db96795ff15dc181b48b7268023919cb766ad1a579,2,pdmx-qmtdv7fneop3wkpmzrysof789poviqthzygur4aa5waezt;pdmx-qmxmhfebfrageoatnb77gp6kypnyv389itq6msxplnywsw
40e793838c72b17fe0f7c4faac6f0466fcbb7270b6a3b7a453059cf3aa1df349,2,pdmx-qmp6yvwfceqfkahnnx4b6nxyqh81hrokun9j5uflhbihtu;pdmx-qmytbo5r5bxtmyyca64dcv1yney8wkcxjz8wczeet4xr6f
412865f9ad850643340a81fe1563b4f9bc94fb285505e7e811b80c42b8e1bfed,2,pdmx-qmdb8mpeivtyojhn7p2ipzjk7sjv5ikafdybsjbmjsddnu;pdmx-qmyjs6qwwagnhgq3fgcjpx3g1kclfamwvy9uocrqp5z27q
416c7b4b8d37d9b965a5c8b2ef029f953f93667f2c392f5b01b3c6d65aa2e0e0,2,pdmx-qmc124vbbawbheyrm3nxgnj76a2anbc7sr8vlvkj87afgq;pdmx-qmstej8j9p7qxowjcextxrsbpmrny2nu6xwabfnltvh6mq
41ba1aeadf49ca2b61623cb2ae67421062da0ae3ad5963e2531f018fc880d734,2,pdmx-qmcbthdkbnveg8qbthraphfsm9gq1ot7sbaqjcy8foz7re;pdmx-qmerl7egsxrfho3crgv3mwlczvxrcm61ykc1yxdfhj3bb2
421500bddba4f486291c8bcbec78bf0dca321155436e342df6b0d86976d1282a,2,pdmx-qmazeeqqyqcphq3vgdyvzdh1drbksynxyinjbvvvvhunc7;pdmx-qmz6f1zga2mnafrs3b9t6icd35r67yidpgyad6b5xtydar
4237d2934701cee190270510af454a3b3b1fb33d00ad85ce489c07b17b2894d6,2,pdmx-qmq3yfqosd8berr5twlyaqpc2htyb7391guohf3muesfgg;pdmx-qmucpdfbssmub9xynwmudu6gdcrbcv1odhhp2h8qcjkkmx
427f7fd422c01b93c2480e7f69ae499a0dd932667f8e1313b8f412e1dfac661d,2,pdmx-qmbxcwh3cq8tzag43yhn1nhhmxrsmmjahlmjspb5ztavat;pdmx-qmphcsw6eqxfddga3hykq16dr8kwnxzla9anv4x1j3vtk1
4297013dcf12e9e1dc5d15e219d37710598e097ed3524d24c093476fbd6d5dea,2,pdmx-qmtha3ucpdlzhfp5frbo65ujli6z8gjhmrc6rsqdpd3yzr;pdmx-qmtxzdrpcaec9zfjkshq499sfkhstyagiv4epajdfpsvru
42b0cb4b9eda77068e50e1c275ee868b288d09ca797a26bda98e547b172578d3,2,pdmx-qmf8z75ye4scmmtesejzp62yu4mzmkk7r12zjtipzb9eby;pdmx-qmzgacr2u6zq31nr1liesbl78hpwdt7okhc2xpaz6ndxzb
4337cdd7fa05bf4502d83ea0c85ec5dd0e3f2f3d89ee1ed0837d0b6d0e1f5bdd,2,pdmx-qmed7rtnh2bqpthzdyiiwol35fdegljw5yvnztswvsbgzm;pdmx-qmuskprz9jt7zpncinuvn3ade3tz4nvgzh21wwf1iqr8xn
433da2d3ff0cf75a3c0be31e91719420166e09b6c7d0e31ac158a27a293e303e,2,pdmx-qmwf1xnargwuk5nmatrkawhqnrx8anzbcxlc7ztvykubs3;pdmx-qmz85tb31l8hamafau3gqft2e9cnbwv8aafzorgqxzruyc
447513033a668de2267486a568e6b9be451d3ead205d364bc47386505b847b8e,2,pdmx-qmdhj76m91g6giewsjp8xjrauxuwud8xsqj2rmybe2acdz;pdmx-qmsjjctfmlr9trbfnfpxtomzq3pvxdjl8bfuh7r6vtxrij
44f75068bda5069d437bb2ab5290090a0d41ee4b3c1931ebcf30119902c642fb,2,pdmx-qmemobmencrdqf7iy4ggafvxedxzgzyfge5eje3zysbaqj;pdmx-qmf86zrgc8txpg4fi5fmmzgp7bhsbllfmrb2srh4edjhpg
45470026614b95550399617411a29222afbe30b978e92b0ce33ad00751b37d3d,2,pdmx-qmde7zhjpfxfsnbedmmrrryfx7sjdedgqjwrxjxe1e8mnb;pdmx-qmfsfhvycsw95fzwuznrvl7s4qqs8tqmss1ghirevb5fy9
45fde008e6236b0093efbccc777a761a19b09de0a325b062ebd9921079664ec2,2,pdmx-qmwyqudfiuy747uvafbsppxrr2qgdiw3wkktszj53xrjsx;pdmx-qmyvtredaudkjoojctdlettrdzt5jnfcbhhvkfzxvwarha
46ee0f758a297be1f3646e99ed71f23c568770388e5af34952db8047c5ccd9a6,2,pdmx-qmt272gyid8dkmymaaxmrud8ucc5nqnqckenrhfbnbpvap;pdmx-qmzm9bqbko5xopwbkpv7ybvwmpe2c3a5qgf24vltqjf81m
46fff7c1ba4df3b4afacb84b8119c761681500292aa760062f348762b994c7be,2,pdmx-qmf5jf7qc41ect3hzuv2ziiffofjvf5c7b5xccek21hvms;pdmx-qmzy4ks5gkqbggwt2jpzjmht9cqgshva21awv65gokdtxq
477a182f91fbb8e86b4bc79718e48a6d522bf6f53f6d0224741435c80c2adbda,2,pdmx-qmnsrviboht3jjadgwejpahozxhx1p8zdbdskdozxsbqdy;pdmx-qmrurqc55qvl4l7upgkout42stdcgxzdwdbxsftd3xkjj9
47cc85a36cef98c4ebcc54f08b6ca7b4163133b69f0fd65c4eb820f4585bbf58,2,pdmx-qmbkruixxo8yepfgs3qr6hf1tfkijf9gmgu9fysu7ob7d8;pdmx-qmywa9wpzpsu9rvtnzvbtie3uqadpc3snsfyxdc4nfjtda
48864a184fca1b7c723124973b9ba0acec259725a8d4e1196c91a10851bb5464,2,pdmx-qmta6rnazxlr1avhwzkytntcbydjydwwgxjnb4oqqxgpxe;pdmx-qmu7tchnfseafcfk6umczmbeevdmiykwwm6z1alqg6gbeh
49423ccf1a1b6bc4950b8c6d21b93567ee130a970faa7d333017fec1bb736477,2,pdmx-qmcxhuzasvsohife1sg1rjvykx5pcqfzrsvga345ydgjb7;pdmx-qmywsc23ojesktb4qqikzw2m18vlr8cp6cs7pvda8vpn47
49891776435b4185f9b34424ec0f8eeaec1a53a9adf6c7fcae26ca29310d18f3,2,pdmx-qmcqtkvatvc7q6pbfmuabspr6kijcx3kjomiatxgdurrfu;pdmx-qmcwcbrzbxjh1wtawnycejtiwcvmmdzvdqgzgtxenydjx4
49913ee3cd86e27ff5948313f1b48d5867e34961ba281b19e1cb4506f9c79d47,2,pdmx-qmabksnpd5h85wsloo6kwnuidr4nsqzgdxbacer9gzhjaa;pdmx-qmsjrdz6f3fx6tbqxrdg697zsj9huttu58czg7deuyfdnv
49c6306fbe58a06ace64c711a68adf9e413d0ce839b9f7e2bce48c24cbecd743,2,pdmx-qmcba6vehoxhdplynlaauvuisamkpav4ljsubmqokqe6b9;pdmx-qmw7tv9ugqgjxmx9l887ncxalgtuzydtzsh3la1jec4vbg
49ce2026ecaf0f1d25302d40284c665ac39c54ff199a3bd1dead8f80e2f052c8,2,pdmx-qmqcxgvnrxk4utgijoqozxnl4yftkbgu3kmgdf9edk4fks;pdmx-qmxknskebmhdb4f5wfyusjssmwwaygf4n1ebgfvkjbuhm5
49f921fcd6f5b61bbd98c3493a94428343c9d01a45df21435383dc5106b416af,2,pdmx-qmt1hmjwauatpf2mgghydei4bmybybadvvirjnaj9tlf85;pdmx-qmzqmbuuhxmii86r7b1ufotanj49jb9rux7np6nbpjntpf
4a0528592837a5fe1b068a6f730a7ecf61ebb4ea9068a33e0f1167e0b4b04de4,2,pdmx-qmu39w6z7vf6edkdkbzkaa16zfjwfc4hal8ppqlnfujmjz;pdmx-qmwewyuasa7tvlx2qhscttjarcw5dcaqcf6k9v5127ygvg
4b099af2ed4f3f0c294698d863d7439d8ba0dd0dcef5dd9cfaf57dc9d72cecf8,2,pdmx-qmbnqh74gsfkrv7gritfbrsfl28ljmu3nlcvinap5tuejj;pdmx-qmyp79ri4k7q89lgguj9gr5kzeismbs6k6fxeeijy5wuze
