record_id,track_name,score_member_path,score_sha256,score_bytes,note_events,instrument_programs,start_seconds,end_seconds,metadata_member_paths,metadata_duration_seconds,metadata_sources,source,source_doi,source_url,score_representation,origin_relation,score_audio_pair_class,human_performance_claim,printable_engraved_score_claim,audio_binary_mirrored,rights_note
synthsod-score-f6d7614fea6392fe68a3,symphony_095_3_orch,SynthSOD_aligned_scores/SynthSOD_score_data/symphony_095_3_orch.txt,0be010e18c6c607cc2c85cb0bca8c3deb970c10a246227c58fb5885740e1d794,346810,12026,"{""40"":1321,""41"":1258,""42"":1599,""43"":2404,""47"":296,""56"":889,""60"":1284,""68"":1398,""70"":1001,""73"":576}",0.094059,266.667166,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,268.31290249433107,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-7c3ffc0648542a58e6e1,symphony_095_4_orch,SynthSOD_aligned_scores/SynthSOD_score_data/symphony_095_4_orch.txt,41f3c0b1b889dc60ee1c0218c8ecdf9d83077abfd0aae987c20d254e771fb0b9,418578,14698,"{""40"":3486,""41"":1432,""42"":1157,""43"":2313,""47"":188,""56"":871,""60"":1194,""68"":1727,""70"":1360,""73"":970}",0.174240,220.081769,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,222.12975056689342,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-36a70d71260f7bcd57d7,symphony_096_1_orch,SynthSOD_aligned_scores/SynthSOD_score_data/symphony_096_1_orch.txt,79998f7f906c5ac508a4850824b0edace017eb5989e974439e888ffcda4698be,688935,23559,"{""40"":4568,""41"":2140,""42"":1577,""43"":3154,""47"":309,""56"":1866,""60"":2570,""68"":2775,""70"":2506,""73"":2094}",0.094059,422.539819,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,422.6174603174603,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-6ac67d4f4c1f390bfeb6,symphony_096_2_orch,SynthSOD_aligned_scores/SynthSOD_score_data/symphony_096_2_orch.txt,edd0be8b3c6bc6cb3bc7ac81a0e3bf3c441b6ea89eef71c8843342a18ffa84f2,325447,11157,"{""40"":1556,""41"":1251,""42"":1198,""43"":2145,""47"":172,""56"":345,""60"":587,""68"":1723,""70"":1024,""73"":1156}",0.094059,340.955238,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,341.0391836734694,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-549c069c7f27b6571523,symphony_096_3_orch,SynthSOD_aligned_scores/SynthSOD_score_data/symphony_096_3_orch.txt,b80a7b3f78cb849f2222c3e10e22b3a0db41948b2c25f24abc0855b2fa100bb0,346563,12218,"{""40"":2372,""41"":1076,""42"":944,""43"":1861,""47"":256,""56"":1064,""60"":1489,""68"":1495,""70"":675,""73"":986}",0.094059,225.303583,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,235.81437641723355,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-90a16c610bca1300c58a,symphony_096_4_orch,SynthSOD_aligned_scores/SynthSOD_score_data/symphony_096_4_orch.txt,2ff36dff9bae5908d732da04cdd80dc00f19c112f688148b31977509c9b16dc0,320073,10992,"{""40"":2624,""41"":1140,""42"":1016,""43"":1975,""47"":148,""56"":677,""60"":679,""68"":1059,""70"":922,""73"":752}",0.094059,237.210522,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,237.39503401360545,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-8d9885e6f550bf5baa47,symphony_097_1_orch,SynthSOD_aligned_scores/SynthSOD_score_data/symphony_097_1_orch.txt,b8a071acbd37ebb02a744ed3e88fa4c7aaca4edd033a7ac3db41825b72193af0,576928,19861,"{""40"":4776,""41"":1893,""42"":1867,""43"":3374,""47"":236,""56"":1071,""60"":1129,""68"":2240,""70"":1760,""73"":1515}",0.104082,465.466939,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,465.5816553287982,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-f182814a7ccf57ef76e4,symphony_097_2_orch,SynthSOD_aligned_scores/SynthSOD_score_data/symphony_097_2_orch.txt,a7d6f81cf17001d420514da41cbc74166081beee010d1ab29392f7a7ed3ee568,328692,11180,"{""40"":3161,""41"":1282,""42"":1348,""43"":2224,""47"":87,""56"":208,""60"":724,""68"":945,""70"":614,""73"":587}",0.084036,385.175283,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,389.89167800453515,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-906086c1e431bf6fb401,symphony_097_3_orch,SynthSOD_aligned_scores/SynthSOD_score_data/symphony_097_3_orch.txt,8955581e4b799c51520e3e62fdd69b087dc1a9859033c852fc02786e37dbea39,251636,8820,"{""40"":1949,""41"":860,""42"":751,""43"":1121,""47"":112,""56"":575,""60"":783,""68"":1338,""70"":833,""73"":498}",0.104082,242.692925,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,242.82698412698412,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-8899c5b4f6ad645481ff,symphony_097_4_orch,SynthSOD_aligned_scores/SynthSOD_score_data/symphony_097_4_orch.txt,f4eb5cd805e6c7eed81dd06f228dec07a9f6c00bed30cc724339e41957ca7c2c,365468,12642,"{""40"":1548,""41"":1379,""42"":1231,""43"":2401,""47"":211,""56"":956,""60"":963,""68"":1791,""70"":1164,""73"":998}",0.404762,285.840544,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,285.91725623582767,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-b4c294ecce122c53365d,symphony_098_1_orch,SynthSOD_aligned_scores/SynthSOD_score_data/symphony_098_1_orch.txt,d45d05e060892e1c861f152fc4459591a473f134e84fd4aa561d2dc58ea033f5,711003,24370,"{""40"":5840,""41"":2307,""42"":2071,""43"":4160,""56"":1416,""60"":1566,""68"":3469,""70"":1958,""73"":1583}",0.174240,462.009116,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,462.30918367346936,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-a36cf36cf6a93dccec3a,symphony_098_2_orch,SynthSOD_aligned_scores/SynthSOD_score_data/symphony_098_2_orch.txt,95a6dad58adf61d998691f7046ad1652afc58b67e20f3280a073aef2519ba01f,221664,7589,"{""40"":909,""41"":854,""42"":792,""43"":1406,""60"":631,""68"":1630,""70"":828,""73"":539}",0.104082,524.941497,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,525.0957596371882,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-019a73eeeeb6cf552837,symphony_098_3_orch,SynthSOD_aligned_scores/SynthSOD_score_data/symphony_098_3_orch.txt,4a2227438db23b66470d7181d8a5372903fe414f314071203a014042043534bd,343610,11999,"{""40"":2972,""41"":1081,""42"":991,""43"":1886,""56"":671,""60"":794,""68"":1613,""70"":1128,""73"":863}",0.104082,281.480680,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,283.1541950113379,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-642362365385a35ed8ed,symphony_099_1_orch,SynthSOD_aligned_scores/SynthSOD_score_data/symphony_099_1_orch.txt,6c6978b7c36e41e72053ffbdb911198a1dbc7ad2d94a89a28a58357ded4e3c80,920171,31599,"{""40"":6560,""41"":2564,""42"":2043,""43"":4014,""47"":234,""56"":2406,""60"":2661,""68"":3308,""70"":2485,""71"":3216,""73"":2108}",0.144172,528.700000,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,531.1377777777777,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-7400a0c6a6cd24915285,symphony_099_2_orch,SynthSOD_aligned_scores/SynthSOD_score_data/symphony_099_2_orch.txt,c92e50e10695774e5401c78415b9c40481ea3634969ca5127b7bb5e269540ffe,423832,14632,"{""40"":2542,""41"":1286,""42"":1355,""43"":1681,""47"":49,""56"":535,""60"":1198,""68"":1871,""70"":1334,""71"":1508,""73"":1273}",0.104082,444.689932,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,450.0915192743764,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-b6108606a95fe6b15172,symphony_099_3_orch,SynthSOD_aligned_scores/SynthSOD_score_data/symphony_099_3_orch.txt,9f8dada776607cc968aba9fb6f46fb9a99139be46495ad26e9f962e2e8dc979d,396640,13691,"{""40"":2705,""41"":1103,""42"":1114,""43"":2438,""47"":111,""56"":1136,""60"":847,""68"":1153,""70"":1169,""71"":1270,""73"":645}",0.094059,624.576916,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,624.9210657596371,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-3a316c05692a00f53354,symphony_099_4_orch,SynthSOD_aligned_scores/SynthSOD_score_data/symphony_099_4_orch.txt,2fcf6d12f1cffcb29abc5e4805fd8b22db47a8b24f00ace13e5b55b3432b1a47,450745,15774,"{""40"":3436,""41"":1245,""42"":1248,""43"":2344,""47"":232,""56"":1052,""60"":1289,""68"":1624,""70"":1101,""71"":1323,""73"":880}",0.094059,234.283900,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,234.52510204081634,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-24e746025a5a470ff221,symphony_100_1_orch,SynthSOD_aligned_scores/SynthSOD_score_data/symphony_100_1_orch.txt,080d4607ddf343febba2e7132ff73ccfd28b2a0f9de600040068e00f9d9c4120,847154,28831,"{""40"":5290,""41"":2853,""42"":2470,""43"":4654,""47"":447,""56"":2102,""60"":2411,""68"":4128,""70"":2152,""73"":2324}",0.104082,447.335918,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,451.60662131519274,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-5c3bdfc9457adbf223c4,symphony_100_3_orch,SynthSOD_aligned_scores/SynthSOD_score_data/symphony_100_3_orch.txt,0ec42da7c5f37ea6e5e61e067e24a8fec3e6e03e4a41bf9f4652ec7ae56c777d,395890,13901,"{""40"":2991,""41"":1093,""42"":1224,""43"":2096,""47"":358,""56"":734,""60"":1448,""68"":1534,""70"":1164,""73"":1259}",0.084036,265.584717,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,265.93274376417236,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-13b4c0d0346f7583ec0a,symphony_101_1_orch,SynthSOD_aligned_scores/SynthSOD_score_data/symphony_101_1_orch.txt,02b284ef15a624fd98e1a90bfe43b6371eba834fa4eb0392b8a3e8d13d1af8fa,857389,29244,"{""40"":5600,""41"":2572,""42"":2243,""43"":4520,""47"":220,""56"":2187,""60"":2443,""68"":3190,""70"":1853,""71"":2623,""73"":1793}",0.104082,517.484626,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,517.6706122448979,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-5c17edf9f65f74c131ae,symphony_101_2_orch,SynthSOD_aligned_scores/SynthSOD_score_data/symphony_101_2_orch.txt,454243035e26d65f6337e47a66e23e0f37d8d0ee3d3ac2123ed19df7afdf31c3,443739,15179,"{""40"":2439,""41"":1095,""42"":1089,""43"":2185,""47"":162,""56"":731,""60"":1175,""68"":2278,""70"":1526,""71"":823,""73"":1676}",0.144172,513.926576,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,514.0049433106576,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-6b72e0887d487d89d117,symphony_101_3_orch,SynthSOD_aligned_scores/SynthSOD_score_data/symphony_101_3_orch.txt,4d692a766a7c2680a1ccad3767b1a8d2b4d0daf94fe42391fd80cf0250a0a84b,506320,17365,"{""40"":3714,""41"":1583,""42"":1311,""43"":2610,""47"":162,""56"":1014,""60"":1144,""68"":1812,""70"":1205,""71"":1336,""73"":1474}",0.084036,476.211247,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,476.28725623582767,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-7c74c85cea2a13e70b1f,symphony_101_4_orch,SynthSOD_aligned_scores/SynthSOD_score_data/symphony_101_4_orch.txt,c643fc2805e4724350d844721dc603fc4fd393da1971b492d2003ef846e41577,576954,20077,"{""40"":4271,""41"":1764,""42"":1659,""43"":2778,""47"":253,""56"":1221,""60"":1447,""68"":2247,""70"":1225,""71"":1870,""73"":1342}",0.094059,267.879909,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,267.9978458049887,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-3a7e3feeed3f3e6311a9,symphony_102_1_orch,SynthSOD_aligned_scores/SynthSOD_score_data/symphony_102_1_orch.txt,3c925c175396e52caf34bd1c1d7fc063fef83729f03f72aa48cfbd99197c8c01,857016,29164,"{""40"":6196,""41"":2509,""42"":2243,""43"":4257,""56"":2257,""60"":2576,""68"":4364,""70"":2336,""73"":2426}",0.104082,533.520907,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,537.0144671201814,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-f952a671332c10b63943,symphony_102_2_orch,SynthSOD_aligned_scores/SynthSOD_score_data/symphony_102_2_orch.txt,866194d4eb249629806a96ce68c426781cf323779fb027ca41f0ff80010b1363,478392,16662,"{""40"":2928,""41"":1956,""42"":1409,""43"":2359,""47"":235,""56"":1273,""60"":1275,""68"":2303,""70"":1742,""73"":1182}",0.094059,319.536780,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,324.46990929705214,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-e3962145bbb194d808a7,symphony_102_3_orch,SynthSOD_aligned_scores/SynthSOD_score_data/symphony_102_3_orch.txt,a6056b7527cdcf8acc6588963d39b07ec724fb2ea4cad4313a0bcdaa8db968c8,336953,11597,"{""40"":2463,""41"":1182,""42"":729,""43"":1490,""56"":604,""60"":827,""68"":1851,""70"":1305,""73"":1146}",0.094059,372.907528,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,372.98625850340136,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-1005b74ab2c320c3bc6f,symphony_102_4_orch,SynthSOD_aligned_scores/SynthSOD_score_data/symphony_102_4_orch.txt,f5446b1c18eb731200ba4ddfbfdafac71b39c21557449870cce0fea78876c249,474949,16450,"{""40"":3274,""41"":1539,""42"":1282,""43"":2545,""56"":1256,""60"":1415,""68"":2311,""70"":1446,""73"":1382}",0.234376,309.995193,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,311.81333333333333,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-628ac5aa40a0904d34c2,symphony_103_1_orch,SynthSOD_aligned_scores/SynthSOD_score_data/symphony_103_1_orch.txt,8f367fbee2091b15956b079e3b6c7143dec3d35fd2da7c707608e0c92ec1b132,681410,23370,"{""40"":4395,""41"":2106,""42"":1854,""43"":3282,""47"":364,""56"":1630,""60"":2244,""68"":2407,""70"":1602,""71"":2158,""73"":1328}",0.194286,516.382132,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,519.210612244898,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-196b19faff9db527355b,symphony_103_2_orch,SynthSOD_aligned_scores/SynthSOD_score_data/symphony_103_2_orch.txt,b021317e8405cfd591cbfc15f02ad31da8915ae8d5ee49c65a100e1ebfb88e09,532913,18106,"{""40"":2611,""41"":1975,""42"":2015,""43"":3851,""47"":344,""56"":989,""60"":2141,""68"":1856,""70"":1465,""73"":859}",0.685397,559.269161,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,563.3366213151927,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-c0ca357335ece948f1a7,symphony_103_3_orch,SynthSOD_aligned_scores/SynthSOD_score_data/symphony_103_3_orch.txt,8f16aa50964bcf92249eaa15d987d9530a27bf93b849cc730a8f5a1cf05d4edf,279083,9734,"{""40"":2253,""41"":846,""42"":810,""43"":1213,""47"":157,""56"":905,""60"":1108,""68"":1099,""70"":745,""73"":598}",0.484943,302.538322,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,305.2733333333333,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
